Updated On,Total Doses Administered
01/06/2021,9240004.0
02/06/2021,9349171.0
03/06/2021,9620641.0
04/06/2021,9876220.0
05/06/2021,10018873.0
06/06/2021,10069493.0
07/06/2021,10135731.0
08/06/2021,10185541.0
09/06/2021,10228792.0
10/06/2021,10272414.0
11/06/2021,10340158.0
12/06/2021,10648430.0
13/06/2021,10866186.0
14/06/2021,11147886.0
15/06/2021,11285738.0
16/06/2021,11643851.0
17/06/2021,11935112.0
18/06/2021,12148674.0
19/06/2021,12498914.0
20/06/2021,12701415.0
21/06/2021,13106666.0
22/06/2021,13414792.0
23/06/2021,13636788.0
24/06/2021,14048419.0
25/06/2021,14478557.0
26/06/2021,14890041.0
27/06/2021,15021946.0
28/06/2021,15231397.0
29/06/2021,15510424.0
30/06/2021,15642085.0
01/07/2021,15859592.0
02/07/2021,16171046.0
03/07/2021,16636165.0
04/07/2021,16747198.0
05/07/2021,16920558.0
06/07/2021,17017222.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,317.0
17/01/2021,437.0
18/01/2021,2463.0
19/01/2021,11169.0
20/01/2021,11291.0
21/01/2021,17837.0
22/01/2021,24830.0
23/01/2021,26183.0
24/01/2021,27829.0
25/01/2021,50646.0
26/01/2021,51194.0
27/01/2021,58306.0
28/01/2021,78713.0
29/01/2021,92418.0
30/01/2021,95000.0
31/01/2021,95057.0
01/02/2021,95234.0
02/02/2021,96413.0
03/02/2021,103183.0
04/02/2021,114647.0
05/02/2021,121588.0
06/02/2021,135977.0
07/02/2021,136225.0
08/02/2021,156285.0
09/02/2021,171308.0
10/02/2021,186195.0
11/02/2021,198677.0
12/02/2021,206864.0
13/02/2021,211719.0
14/02/2021,212538.0
15/02/2021,231322.0
16/02/2021,290997.0
17/02/2021,291913.0
18/02/2021,325420.0
19/02/2021,355287.0
20/02/2021,357179.0
21/02/2021,357467.0
22/02/2021,376262.0
23/02/2021,377711.0
24/02/2021,379363.0
25/02/2021,400394.0
26/02/2021,419089.0
27/02/2021,419089.0
28/02/2021,419089.0
01/03/2021,419089.0
02/03/2021,426555.0
03/03/2021,438614.0
04/03/2021,462808.0
05/03/2021,488204.0
06/03/2021,520798.0
07/03/2021,522369.0
08/03/2021,561227.0
09/03/2021,424673.0
10/03/2021,447836.0
11/03/2021,451366.0
12/03/2021,480210.0
13/03/2021,496264.0
14/03/2021,498020.0
15/03/2021,528117.0
16/03/2021,722573.0
17/03/2021,845902.0
18/03/2021,878581.0
19/03/2021,906927.0
20/03/2021,939941.0
21/03/2021,943919.0
22/03/2021,979723.0
23/03/2021,1016879.0
24/03/2021,1051931.0
25/03/2021,1093196.0
26/03/2021,1134829.0
27/03/2021,1171066.0
28/03/2021,1173165.0
29/03/2021,1186001.0
30/03/2021,1231006.0
31/03/2021,1267237.0
01/04/2021,1317924.0
02/04/2021,1384865.0
03/04/2021,1434779.0
04/04/2021,1478863.0
05/04/2021,1534833.0
06/04/2021,1573611.0
07/04/2021,1676020.0
08/04/2021,1783117.0
09/04/2021,1898182.0
10/04/2021,2059925.0
11/04/2021,2161186.0
12/04/2021,2292040.0
13/04/2021,2318151.0
14/04/2021,2452611.0
15/04/2021,2621835.0
16/04/2021,2802063.0
17/04/2021,2952245.0
18/04/2021,2960202.0
19/04/2021,3132540.0
20/04/2021,3272099.0
21/04/2021,3394643.0
22/04/2021,3604586.0
23/04/2021,3811861.0
24/04/2021,4003828.0
25/04/2021,4071469.0
26/04/2021,4286975.0
27/04/2021,4400003.0
28/04/2021,4542064.0
29/04/2021,4612780.0
30/04/2021,4780184.0
01/05/2021,4787544.0
02/05/2021,4787811.0
03/05/2021,4815920.0
04/05/2021,4881513.0
05/05/2021,4960587.0
06/05/2021,5042065.0
07/05/2021,5122572.0
08/05/2021,5202960.0
09/05/2021,5205226.0
10/05/2021,5313900.0
11/05/2021,5406513.0
12/05/2021,5440783.0
13/05/2021,5479812.0
14/05/2021,5513553.0
15/05/2021,5513738.0
16/05/2021,5513723.0
17/05/2021,5514512.0
18/05/2021,5516590.0
19/05/2021,5519773.0
20/05/2021,5523167.0
21/05/2021,5523980.0
22/05/2021,5526806.0
23/05/2021,5527533.0
24/05/2021,5530377.0
25/05/2021,5589800.0
26/05/2021,5653872.0
27/05/2021,5704158.0
28/05/2021,5807342.0
29/05/2021,5918092.0
30/05/2021,5985460.0
31/05/2021,6064809.0
01/06/2021,6151360.0
02/06/2021,6226923.0
03/06/2021,6320774.0
04/06/2021,6428387.0
05/06/2021,6577056.0
06/06/2021,6695588.0
07/06/2021,6865466.0
08/06/2021,7046084.0
09/06/2021,7224148.0
10/06/2021,7404779.0
11/06/2021,7616140.0
12/06/2021,7830864.0
13/06/2021,7981120.0
14/06/2021,8167470.0
15/06/2021,8333524.0
16/06/2021,8511947.0
17/06/2021,8694842.0
18/06/2021,8874911.0
19/06/2021,9069710.0
20/06/2021,9173921.0
21/06/2021,9327568.0
22/06/2021,9486520.0
23/06/2021,9654533.0
24/06/2021,9865603.0
25/06/2021,10082372.0
26/06/2021,10326965.0
27/06/2021,10431095.0
28/06/2021,10654325.0
29/06/2021,10874672.0
30/06/2021,11071415.0
01/07/2021,11240416.0
02/07/2021,11423209.0
03/07/2021,11631502.0
04/07/2021,11648353.0
05/07/2021,11830169.0
06/07/2021,11966330.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,107.0
17/01/2021,107.0
18/01/2021,230.0
19/01/2021,681.0
20/01/2021,687.0
21/01/2021,1812.0
22/01/2021,3321.0
23/01/2021,3349.0
24/01/2021,3774.0
25/01/2021,9693.0
26/01/2021,9946.0
27/01/2021,12366.0
28/01/2021,16668.0
29/01/2021,19513.0
30/01/2021,21342.0
31/01/2021,21367.0
01/02/2021,22996.0
02/02/2021,24202.0
03/02/2021,24413.0
04/02/2021,27081.0
05/02/2021,29402.0
06/02/2021,32235.0
07/02/2021,32289.0
08/02/2021,37310.0
09/02/2021,42999.0
10/02/2021,45158.0
11/02/2021,51453.0
12/02/2021,57389.0
13/02/2021,61844.0
14/02/2021,61859.0
15/02/2021,68497.0
16/02/2021,68681.0
17/02/2021,72074.0
18/02/2021,79660.0
19/02/2021,90564.0
20/02/2021,92289.0
21/02/2021,92291.0
22/02/2021,97257.0
23/02/2021,100084.0
24/02/2021,100676.0
25/02/2021,105468.0
26/02/2021,109091.0
27/02/2021,109091.0
28/02/2021,109091.0
01/03/2021,109091.0
02/03/2021,116435.0
03/03/2021,119114.0
04/03/2021,125744.0
05/03/2021,132807.0
06/03/2021,135652.0
07/03/2021,135657.0
08/03/2021,146407.0
09/03/2021,124161.0
10/03/2021,125961.0
11/03/2021,127690.0
12/03/2021,139399.0
13/03/2021,143379.0
14/03/2021,143677.0
15/03/2021,162711.0
16/03/2021,219327.0
17/03/2021,228934.0
18/03/2021,256216.0
19/03/2021,287711.0
20/03/2021,313388.0
21/03/2021,323586.0
22/03/2021,355556.0
23/03/2021,407572.0
24/03/2021,467382.0
25/03/2021,531721.0
26/03/2021,599228.0
27/03/2021,624648.0
28/03/2021,632439.0
29/03/2021,633966.0
30/03/2021,660734.0
31/03/2021,673612.0
01/04/2021,689959.0
02/04/2021,702866.0
03/04/2021,714805.0
04/04/2021,725171.0
05/04/2021,739873.0
06/04/2021,751713.0
07/04/2021,764951.0
08/04/2021,785418.0
09/04/2021,802740.0
10/04/2021,812195.0
11/04/2021,819047.0
12/04/2021,832810.0
13/04/2021,842326.0
14/04/2021,845145.0
15/04/2021,845297.0
16/04/2021,862461.0
17/04/2021,880184.0
18/04/2021,886066.0
19/04/2021,910220.0
20/04/2021,933793.0
21/04/2021,941554.0
22/04/2021,953497.0
23/04/2021,984781.0
24/04/2021,1011821.0
25/04/2021,1020894.0
26/04/2021,1066507.0
27/04/2021,1113260.0
28/04/2021,1139662.0
29/04/2021,1189803.0
30/04/2021,1236761.0
01/05/2021,1261570.0
02/05/2021,1267044.0
03/05/2021,1284939.0
04/05/2021,1307268.0
05/05/2021,1328697.0
06/05/2021,1362400.0
07/05/2021,1396362.0
08/05/2021,1418622.0
09/05/2021,1421511.0
10/05/2021,1446246.0
11/05/2021,1465368.0
12/05/2021,1469744.0
13/05/2021,1479866.0
14/05/2021,1486004.0
15/05/2021,1492191.0
16/05/2021,1492618.0
17/05/2021,1501848.0
18/05/2021,1512008.0
19/05/2021,1520712.0
20/05/2021,1527785.0
21/05/2021,1535201.0
22/05/2021,1551547.0
23/05/2021,1554305.0
24/05/2021,1560657.0
25/05/2021,1566075.0
26/05/2021,1568298.0
27/05/2021,1571247.0
28/05/2021,1574603.0
29/05/2021,1588209.0
30/05/2021,1602077.0
31/05/2021,1610784.0
01/06/2021,1615053.0
02/06/2021,1618490.0
03/06/2021,1624620.0
04/06/2021,1631384.0
05/06/2021,1635643.0
06/06/2021,1636673.0
07/06/2021,1640638.0
08/06/2021,1644382.0
09/06/2021,1646329.0
10/06/2021,1649999.0
11/06/2021,1652388.0
12/06/2021,1659919.0
13/06/2021,1661096.0
14/06/2021,1681689.0
15/06/2021,1706142.0
16/06/2021,1736324.0
17/06/2021,1791260.0
18/06/2021,1860877.0
19/06/2021,1920866.0
20/06/2021,1942706.0
21/06/2021,2093251.0
22/06/2021,2285345.0
23/06/2021,2344975.0
24/06/2021,2396775.0
25/06/2021,2428555.0
26/06/2021,2467674.0
27/06/2021,2474475.0
28/06/2021,2510943.0
29/06/2021,2536995.0
30/06/2021,2550343.0
01/07/2021,2568901.0
02/07/2021,2595949.0
03/07/2021,2613487.0
04/07/2021,2615391.0
05/07/2021,2630048.0
06/07/2021,2642602.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,2212.0
17/01/2021,2224.0
18/01/2021,1532.0
19/01/2021,1568.0
20/01/2021,1568.0
21/01/2021,1578.0
22/01/2021,21325.0
23/01/2021,30644.0
24/01/2021,43669.0
25/01/2021,59780.0
26/01/2021,62477.0
27/01/2021,95724.0
28/01/2021,268081.0
29/01/2021,429946.0
30/01/2021,433040.0
31/01/2021,434185.0
01/02/2021,434549.0
02/02/2021,435502.0
03/02/2021,435645.0
04/02/2021,555622.0
05/02/2021,636917.0
06/02/2021,638107.0
07/02/2021,638805.0
08/02/2021,640144.0
09/02/2021,640845.0
10/02/2021,643010.0
11/02/2021,746208.0
12/02/2021,863157.0
13/02/2021,864381.0
14/02/2021,864489.0
15/02/2021,975211.0
16/02/2021,975907.0
17/02/2021,976088.0
18/02/2021,1054867.0
19/02/2021,1234270.0
20/02/2021,1236861.0
21/02/2021,1237359.0
22/02/2021,1339406.0
23/02/2021,1342030.0
24/02/2021,1342318.0
25/02/2021,1521544.0
26/02/2021,1668629.0
27/02/2021,1668629.0
28/02/2021,1668631.0
01/03/2021,1668631.0
02/03/2021,1681659.0
03/03/2021,1682667.0
04/03/2021,1824296.0
05/03/2021,1988090.0
06/03/2021,2014991.0
07/03/2021,2019181.0
08/03/2021,2216711.0
09/03/2021,1709561.0
10/03/2021,1735799.0
11/03/2021,1741357.0
12/03/2021,2038409.0
13/03/2021,2079271.0
14/03/2021,2095485.0
15/03/2021,2398452.0
16/03/2021,3188522.0
17/03/2021,3464388.0
18/03/2021,3881080.0
19/03/2021,4231527.0
20/03/2021,4390444.0
21/03/2021,4416844.0
22/03/2021,4749723.0
23/03/2021,4960199.0
24/03/2021,5070493.0
25/03/2021,5344537.0
26/03/2021,5563645.0
27/03/2021,5644759.0
28/03/2021,5648595.0
29/03/2021,5648658.0
30/03/2021,5677982.0
31/03/2021,5747886.0
01/04/2021,5963390.0
02/04/2021,6335715.0
03/04/2021,6577701.0
04/04/2021,6737463.0
05/04/2021,7024060.0
06/04/2021,7340259.0
07/04/2021,7791657.0
08/04/2021,8143966.0
09/04/2021,8396201.0
10/04/2021,8493841.0
11/04/2021,8824093.0
12/04/2021,9356612.0
13/04/2021,9718148.0
14/04/2021,10027627.0
15/04/2021,10272414.0
16/04/2021,10538062.0
17/04/2021,10712197.0
18/04/2021,10718349.0
19/04/2021,10909053.0
20/04/2021,11120514.0
21/04/2021,11259040.0
22/04/2021,11440742.0
23/04/2021,11623304.0
24/04/2021,11776922.0
25/04/2021,11783929.0
26/04/2021,11947377.0
27/04/2021,12061238.0
28/04/2021,12169041.0
29/04/2021,12353995.0
30/04/2021,12557806.0
01/05/2021,12700692.0
02/05/2021,12705437.0
03/05/2021,12884995.0
04/05/2021,13062635.0
05/05/2021,13228006.0
06/05/2021,13402535.0
07/05/2021,13559957.0
08/05/2021,13694748.0
09/05/2021,13697577.0
10/05/2021,13881053.0
11/05/2021,14073046.0
12/05/2021,14300912.0
13/05/2021,14581474.0
14/05/2021,14771189.0
15/05/2021,14983606.0
16/05/2021,14984918.0
17/05/2021,15222236.0
18/05/2021,15436461.0
19/05/2021,15621166.0
20/05/2021,15815757.0
21/05/2021,16034048.0
22/05/2021,16250118.0
23/05/2021,16257569.0
24/05/2021,16545766.0
25/05/2021,16819746.0
26/05/2021,17077311.0
27/05/2021,17358612.0
28/05/2021,17668206.0
29/05/2021,17994300.0
30/05/2021,18010911.0
31/05/2021,18335009.0
01/06/2021,18685319.0
02/06/2021,19045624.0
03/06/2021,19436908.0
04/06/2021,19850174.0
05/06/2021,20252136.0
06/06/2021,20272802.0
07/06/2021,20735794.0
08/06/2021,21181060.0
09/06/2021,21584490.0
10/06/2021,22025903.0
11/06/2021,22504047.0
12/06/2021,22979323.0
13/06/2021,23001682.0
14/06/2021,23445493.0
15/06/2021,23871523.0
16/06/2021,24254164.0
17/06/2021,24673597.0
18/06/2021,25149677.0
19/06/2021,25610808.0
20/06/2021,25627085.0
21/06/2021,26359410.0
22/06/2021,27232439.0
23/06/2021,28060510.0
24/06/2021,28976470.0
25/06/2021,29857504.0
26/06/2021,30451330.0
27/06/2021,30479424.0
28/06/2021,31002019.0
29/06/2021,31209641.0
30/06/2021,31281400.0
01/07/2021,31633572.0
02/07/2021,32067268.0
03/07/2021,32596520.0
04/07/2021,32629055.0
05/07/2021,33483868.0
06/07/2021,34513734.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,511.0
17/01/2021,556.0
18/01/2021,517.0
19/01/2021,1141.0
20/01/2021,1141.0
21/01/2021,1874.0
22/01/2021,3163.0
23/01/2021,3238.0
24/01/2021,3592.0
25/01/2021,7969.0
26/01/2021,8052.0
27/01/2021,9374.0
28/01/2021,14440.0
29/01/2021,20864.0
30/01/2021,23922.0
31/01/2021,26517.0
01/02/2021,32705.0
02/02/2021,39523.0
03/02/2021,50614.0
04/02/2021,59962.0
05/02/2021,66129.0
06/02/2021,70338.0
07/02/2021,71384.0
08/02/2021,76758.0
09/02/2021,83729.0
10/02/2021,89655.0
11/02/2021,97287.0
12/02/2021,104337.0
13/02/2021,110369.0
14/02/2021,111986.0
15/02/2021,119761.0
16/02/2021,126204.0
17/02/2021,131225.0
18/02/2021,135708.0
19/02/2021,143945.0
20/02/2021,146541.0
21/02/2021,146976.0
22/02/2021,151842.0
23/02/2021,155814.0
24/02/2021,157621.0
25/02/2021,161766.0
26/02/2021,168602.0
27/02/2021,168602.0
28/02/2021,168604.0
01/03/2021,168604.0
02/03/2021,183073.0
03/03/2021,194732.0
04/03/2021,214010.0
05/03/2021,231192.0
06/03/2021,246725.0
07/03/2021,247447.0
08/03/2021,265744.0
09/03/2021,228383.0
10/03/2021,240790.0
11/03/2021,242965.0
12/03/2021,268380.0
13/03/2021,284179.0
14/03/2021,286192.0
15/03/2021,312088.0
16/03/2021,398546.0
17/03/2021,459272.0
18/03/2021,491749.0
19/03/2021,523715.0
20/03/2021,542470.0
21/03/2021,545854.0
22/03/2021,575163.0
23/03/2021,604131.0
24/03/2021,623127.0
25/03/2021,651083.0
26/03/2021,677407.0
27/03/2021,691740.0
28/03/2021,692153.0
29/03/2021,692153.0
30/03/2021,709629.0
31/03/2021,729248.0
01/04/2021,766976.0
02/04/2021,819787.0
03/04/2021,864109.0
04/04/2021,911431.0
05/04/2021,963846.0
06/04/2021,1010592.0
07/04/2021,1103202.0
08/04/2021,1183048.0
09/04/2021,1243903.0
10/04/2021,1284053.0
11/04/2021,1309345.0
12/04/2021,1362476.0
13/04/2021,1403514.0
14/04/2021,1432533.0
15/04/2021,1467119.0
16/04/2021,1519229.0
17/04/2021,1565895.0
18/04/2021,1568659.0
19/04/2021,1628596.0
20/04/2021,1679001.0
21/04/2021,1716299.0
22/04/2021,1767643.0
23/04/2021,1810870.0
24/04/2021,1851547.0
25/04/2021,1868785.0
26/04/2021,1919534.0
27/04/2021,1953190.0
28/04/2021,1992077.0
29/04/2021,2036059.0
30/04/2021,2079214.0
01/05/2021,2099055.0
02/05/2021,2105869.0
03/05/2021,2117345.0
04/05/2021,2149462.0
05/05/2021,2197687.0
06/05/2021,2256480.0
07/05/2021,2307663.0
08/05/2021,2349729.0
09/05/2021,2373371.0
10/05/2021,2445484.0
11/05/2021,2511832.0
12/05/2021,2546600.0
13/05/2021,2578678.0
14/05/2021,2613490.0
15/05/2021,2645339.0
16/05/2021,2663086.0
17/05/2021,2691931.0
18/05/2021,2715141.0
19/05/2021,2727448.0
20/05/2021,2744103.0
21/05/2021,2759084.0
22/05/2021,2772880.0
23/05/2021,2783836.0
24/05/2021,2807770.0
25/05/2021,2829587.0
26/05/2021,2838290.0
27/05/2021,2857400.0
28/05/2021,2875266.0
29/05/2021,2891355.0
30/05/2021,2901614.0
31/05/2021,2919103.0
01/06/2021,2932620.0
02/06/2021,2944942.0
03/06/2021,2962710.0
04/06/2021,2988289.0
05/06/2021,3025671.0
06/06/2021,3050222.0
07/06/2021,3084855.0
08/06/2021,3118649.0
09/06/2021,3156637.0
10/06/2021,3207393.0
11/06/2021,3250658.0
12/06/2021,3285612.0
13/06/2021,3320539.0
14/06/2021,3377012.0
15/06/2021,3419105.0
16/06/2021,3444654.0
17/06/2021,3477183.0
18/06/2021,3515649.0
19/06/2021,3541936.0
20/06/2021,3556154.0
21/06/2021,3676500.0
22/06/2021,3799085.0
23/06/2021,3922340.0
24/06/2021,4026451.0
25/06/2021,4124177.0
26/06/2021,4193872.0
27/06/2021,4214564.0
28/06/2021,4262996.0
29/06/2021,4339656.0
30/06/2021,4401789.0
01/07/2021,4446547.0
02/07/2021,4479447.0
03/07/2021,4527294.0
04/07/2021,4588910.0
05/07/2021,4687985.0
06/07/2021,4762569.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,1917.0
17/01/2021,2085.0
18/01/2021,5060.0
19/01/2021,12364.0
20/01/2021,14624.0
21/01/2021,20206.0
22/01/2021,41970.0
23/01/2021,43180.0
24/01/2021,46143.0
25/01/2021,87815.0
26/01/2021,88627.0
27/01/2021,130937.0
28/01/2021,161415.0
29/01/2021,191566.0
30/01/2021,214018.0
31/01/2021,214256.0
01/02/2021,238178.0
02/02/2021,259341.0
03/02/2021,271828.0
04/02/2021,290908.0
05/02/2021,314065.0
06/02/2021,323825.0
07/02/2021,323859.0
08/02/2021,346113.0
09/02/2021,372621.0
10/02/2021,396442.0
11/02/2021,421678.0
12/02/2021,451987.0
13/02/2021,481827.0
14/02/2021,485365.0
15/02/2021,525918.0
16/02/2021,528075.0
17/02/2021,551037.0
18/02/2021,563290.0
19/02/2021,632088.0
20/02/2021,664855.0
21/02/2021,669761.0
22/02/2021,726880.0
23/02/2021,788276.0
24/02/2021,873017.0
25/02/2021,978851.0
26/02/2021,1092729.0
27/02/2021,1092729.0
28/02/2021,1092729.0
01/03/2021,1092729.0
02/03/2021,1170037.0
03/03/2021,1261351.0
04/03/2021,1352180.0
05/03/2021,1448516.0
06/03/2021,1537566.0
07/03/2021,1547453.0
08/03/2021,1684182.0
09/03/2021,1596681.0
10/03/2021,1730915.0
11/03/2021,1801974.0
12/03/2021,1983003.0
13/03/2021,2104249.0
14/03/2021,2117985.0
15/03/2021,2353011.0
16/03/2021,2818171.0
17/03/2021,3121794.0
18/03/2021,3260568.0
19/03/2021,3561127.0
20/03/2021,3758013.0
21/03/2021,3791481.0
22/03/2021,4029095.0
23/03/2021,4284851.0
24/03/2021,4428925.0
25/03/2021,4577280.0
26/03/2021,4883468.0
27/03/2021,5082386.0
28/03/2021,5087735.0
29/03/2021,5110946.0
30/03/2021,5323718.0
31/03/2021,5467439.0
01/04/2021,5614451.0
02/04/2021,5796984.0
03/04/2021,5967900.0
04/04/2021,6148158.0
05/04/2021,6396475.0
06/04/2021,6639763.0
07/04/2021,7020613.0
08/04/2021,7311686.0
09/04/2021,7673269.0
10/04/2021,7891168.0
11/04/2021,7982276.0
12/04/2021,8224788.0
13/04/2021,8345059.0
14/04/2021,8442892.0
15/04/2021,8468805.0
16/04/2021,8608782.0
17/04/2021,8739716.0
18/04/2021,8764150.0
19/04/2021,8976141.0
20/04/2021,9209694.0
21/04/2021,9396068.0
22/04/2021,9558233.0
23/04/2021,9780255.0
24/04/2021,9938423.0
25/04/2021,9969252.0
26/04/2021,10228994.0
27/04/2021,10437665.0
28/04/2021,10630769.0
29/04/2021,10781641.0
30/04/2021,10971948.0
01/05/2021,11058053.0
02/05/2021,11066324.0
03/05/2021,11256097.0
04/05/2021,11409897.0
05/05/2021,11506727.0
06/05/2021,11594723.0
07/05/2021,11839680.0
08/05/2021,11952404.0
09/05/2021,11963861.0
10/05/2021,12108661.0
11/05/2021,12226878.0
12/05/2021,12408070.0
13/05/2021,12562690.0
14/05/2021,12609247.0
15/05/2021,12673069.0
16/05/2021,12678649.0
17/05/2021,12741310.0
18/05/2021,12805341.0
19/05/2021,12869283.0
20/05/2021,12933777.0
21/05/2021,13005623.0
22/05/2021,13088982.0
23/05/2021,13144472.0
24/05/2021,13334185.0
25/05/2021,13492633.0
26/05/2021,13555378.0
27/05/2021,13729739.0
28/05/2021,13993297.0
29/05/2021,14271067.0
30/05/2021,14412969.0
31/05/2021,14718135.0
01/06/2021,14969157.0
02/06/2021,15186412.0
03/06/2021,15430414.0
04/06/2021,15726490.0
05/06/2021,16031152.0
06/06/2021,16149949.0
07/06/2021,16453879.0
08/06/2021,16717047.0
09/06/2021,16940919.0
10/06/2021,17139018.0
11/06/2021,17382133.0
12/06/2021,17600439.0
13/06/2021,17657700.0
14/06/2021,17867444.0
15/06/2021,18123718.0
16/06/2021,18249050.0
17/06/2021,18431037.0
18/06/2021,18645621.0
19/06/2021,18937419.0
20/06/2021,19010947.0
21/06/2021,19349842.0
22/06/2021,19667535.0
23/06/2021,20022881.0
24/06/2021,20352923.0
25/06/2021,20739972.0
26/06/2021,21043842.0
27/06/2021,21128717.0
28/06/2021,21427071.0
29/06/2021,21711965.0
30/06/2021,21889622.0
01/07/2021,22009840.0
02/07/2021,22319689.0
03/07/2021,22591117.0
04/07/2021,22660276.0
05/07/2021,22960000.0
06/07/2021,23205213.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
